|6.6.6																					
average_ww_mp_ds6_2_1.tab																					
	2																				
T(K)																					
	723																				
	3.174603175																				
	64																				
P(bar)																					
	5000																				
	158.7301587																				
	64																				
	21																				
T(K)	P(bar)	C[Gt(W)1]	C[Gt(W)2]	C[Gt(W)3]	C[Gt(W)4]	C[Bi(W)5]	C[Bi(W)6]	C[Bi(W)7]	C[Bi(W)8]	C[Bi(W)9]	C[Mica(W)10]	C[Mica(W)11]	C[Mica(W)12]	C[Mica(W)13]	C[Mica(W)14]	C[Chl(W)15]	C[Chl(W)16]	C[Chl(W)17]	C[Chl(W)18]	C[Chl(W)19]	
	888.079	6428.57	0.478742	0.115918	0.129196	2.27614	1.30551	1.40335	2.7118	1.5764	2.94E-03	3.20E-02	2.41E-02	3.04919	2.89466	0.177437	NaN	NaN	NaN	NaN	NaN
	891.254	6428.57	0.484274	0.112949	0.127208	2.27557	1.30486	1.40049	2.70826	1.58348	2.91E-03	3.25E-02	2.45E-02	3.05021	2.89278	0.172519	NaN	NaN	NaN	NaN	NaN
	894.429	6428.57	0.489659	0.109764	0.124671	2.27591	1.30507	1.39676	2.70473	1.59055	2.90E-03	3.29E-02	2.49E-02	3.05117	2.89102	0.167951	NaN	NaN	NaN	NaN	NaN
	897.603	6428.57	0.495126	0.106936	0.122211	2.27573	1.30494	1.39339	2.70121	1.59758	2.88E-03	3.33E-02	2.53E-02	3.0521	2.88933	0.163508	NaN	NaN	NaN	NaN	NaN
	900.778	6428.57	0.500562	0.104075	0.119531	2.27583	1.30525	1.38959	2.69771	1.60459	2.86E-03	3.37E-02	2.56E-02	3.05297	2.88773	0.159359	NaN	NaN	NaN	NaN	NaN
	903.952	6428.57	0.506182	0.10136	0.117167	2.27529	1.30539	1.38601	2.69423	1.61154	2.84E-03	3.40E-02	2.60E-02	3.0538	2.88618	0.155263	NaN	NaN	NaN	NaN	NaN
	907.127	6428.57	0.511795	9.90E-02	0.114667	2.27459	1.3058	1.38213	2.69074	1.61852	2.80E-03	3.44E-02	2.63E-02	3.05459	2.88475	0.151521	NaN	NaN	NaN	NaN	NaN
	910.302	6428.57	0.517463	9.65E-02	0.112175	2.27388	1.30635	1.37815	2.68729	1.62543	2.78E-03	3.47E-02	2.66E-02	3.05535	2.88334	0.147811	NaN	NaN	NaN	NaN	NaN
	913.476	6428.57	0.523077	9.40E-02	0.109463	2.27349	1.30722	1.37385	2.68383	1.63234	2.76E-03	3.50E-02	2.69E-02	3.05607	2.88201	0.144288	NaN	NaN	NaN	NaN	NaN
	916.651	6428.57	0.52883	9.21E-02	0.10697	2.27209	1.30796	1.3697	2.68038	1.63924	2.72E-03	3.53E-02	2.72E-02	3.05677	2.88068	0.140651	NaN	NaN	NaN	NaN	NaN
	919.825	6428.57	0.534625	8.97E-02	0.104445	2.2712	1.30876	1.36553	2.67699	1.64603	2.70E-03	3.56E-02	2.75E-02	3.05742	2.87951	0.137623	NaN	NaN	NaN	NaN	NaN
	923	6428.57	0.5406	8.77E-02	0.102259	2.26949	1.30936	1.36157	2.67359	1.65282	2.66E-03	3.59E-02	2.77E-02	3.05805	2.87835	0.134482	NaN	NaN	NaN	NaN	NaN
	723	6587.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.08E-02	4.64E-02	3.0855	2.82734	0.167879	2.89601	2.20799	1.84859	3.00997	3.74E-02
	726.175	6587.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.09E-02	4.69E-02	3.08605	2.82614	0.165377	2.89386	2.21227	1.84828	3.00815	3.74E-02
	729.349	6587.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.11E-02	4.75E-02	3.08676	2.82463	0.162574	2.89116	2.21769	1.84756	3.00617	3.74E-02
	732.524	6587.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.15E-02	4.80E-02	3.08752	2.82298	0.159701	2.88878	2.22245	1.84659	3.00477	3.74E-02
	735.698	6587.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.18E-02	4.86E-02	3.08837	2.82118	0.15662	2.88641	2.22719	1.846	3.00299	3.74E-02
	738.873	6587.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.22E-02	4.94E-02	3.08935	2.8191	0.153319	2.88399	2.23202	1.84529	3.00128	3.74E-02
	742.048	6587.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.26E-02	5.01E-02	3.09044	2.81682	0.149853	2.8819	2.2362	1.84469	2.99979	3.74E-02
	745.222	6587.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.31E-02	5.10E-02	3.09164	2.81431	0.14621	2.87992	2.24015	1.84407	2.99842	3.74E-02
	748.397	6587.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.37E-02	5.19E-02	3.09306	2.81136	0.142302	2.87783	2.24435	1.8433	2.99708	3.74E-02
	751.571	6587.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.43E-02	5.29E-02	3.0946	2.80817	0.138243	2.87626	2.24747	1.84279	2.99601	3.75E-02
	754.746	6587.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.51E-02	5.40E-02	3.0964	2.80447	0.133895	2.87407	2.25187	1.8419	2.99469	3.75E-02
	757.921	6587.3	NaN	NaN	NaN	NaN	0.765373	2.14037	2.92194	1.15611	1.62E-02	4.51E-02	5.42E-02	3.09643	2.80423	0.131849	2.87136	2.25729	1.84559	2.98824	3.75E-02
	761.095	6587.3	NaN	NaN	NaN	NaN	0.771757	2.1301	2.91828	1.16344	1.64E-02	4.45E-02	5.32E-02	3.0945	2.80781	0.132091	2.86575	2.26849	1.85378	2.97438	3.76E-02
	764.27	6587.3	8.05E-02	0.815927	0.695375	1.40821	0.779238	2.11947	2.91448	1.17105	1.58E-02	4.39E-02	5.24E-02	3.09273	2.81103	0.131887	2.85999	2.28002	1.86452	2.95941	3.61E-02
	767.444	6587.3	8.42E-02	0.825807	0.64734	1.44265	0.788107	2.10787	2.91054	1.17891	1.46E-02	4.35E-02	5.16E-02	3.09121	2.81374	0.13113	2.8541	2.2918	1.87804	2.94287	3.32E-02
	770.619	6587.3	8.93E-02	0.790091	0.641864	1.47874	0.798415	2.09384	2.90665	1.1867	1.44E-02	4.27E-02	5.03E-02	3.0891	2.81782	0.133394	2.8485	2.30299	1.89334	2.92256	3.26E-02
	773.794	6587.3	NaN	NaN	NaN	NaN	0.825008	2.06413	2.9028	1.19441	1.37E-02	4.29E-02	4.91E-02	3.08795	2.81999	0.134518	2.84493	2.31014	1.94505	2.86912	3.08E-02
	776.968	6587.3	NaN	NaN	NaN	NaN	0.848331	2.03808	2.89881	1.20237	1.24E-02	4.28E-02	4.79E-02	3.08651	2.82274	0.136284	2.84079	2.31843	1.98879	2.8243	2.77E-02
	780.143	6587.3	NaN	NaN	NaN	NaN	0.861717	2.02097	2.89462	1.21075	1.19E-02	4.22E-02	4.67E-02	3.08458	2.82647	0.138753	2.83521	2.32958	2.0103	2.79839	2.65E-02
	783.317	6587.3	NaN	NaN	NaN	NaN	0.866734	2.01161	2.89024	1.21951	1.19E-02	4.12E-02	4.56E-02	3.08222	2.831	0.141782	2.82829	2.34342	2.01338	2.78837	2.65E-02
	786.492	6587.3	NaN	NaN	NaN	NaN	0.870408	2.00327	2.88571	1.22858	1.20E-02	4.02E-02	4.44E-02	3.07992	2.83544	0.14505	2.82116	2.35769	2.01645	2.77817	2.65E-02
	789.667	6587.3	NaN	NaN	NaN	NaN	0.875098	1.99392	2.8811	1.23781	1.21E-02	3.92E-02	4.33E-02	3.07759	2.83993	0.148276	2.81381	2.37238	2.01942	2.76788	2.65E-02
	792.841	6587.3	NaN	NaN	NaN	NaN	0.879784	1.98445	2.87635	1.24729	1.21E-02	3.82E-02	4.22E-02	3.07539	2.84414	0.151431	2.80617	2.38766	2.02172	2.7579	2.65E-02
	796.016	6587.3	NaN	NaN	NaN	NaN	0.885117	1.97436	2.8715	1.25701	1.20E-02	3.73E-02	4.12E-02	3.07323	2.84826	0.154619	2.79932	2.40137	2.02379	2.74874	2.68E-02
	799.19	6587.3	0.14926	0.49868	0.536358	1.8157	0.889388	1.96556	2.86652	1.26695	1.16E-02	3.64E-02	4.01E-02	3.07108	2.85239	0.158039	2.79041	2.41918	2.02975	2.73554	2.51E-02
	802.365	6587.3	0.156871	0.472347	0.510193	1.86059	0.89545	1.955	2.86146	1.27708	1.10E-02	3.55E-02	3.91E-02	3.06898	2.8564	0.161492	2.78234	2.43532	2.03556	2.72298	2.38E-02
	805.54	6587.3	0.165092	0.446927	0.485187	1.90279	0.901153	1.94473	2.85627	1.28746	1.04E-02	3.47E-02	3.81E-02	3.06692	2.8603	0.164925	2.77407	2.45185	2.04181	2.7099	2.24E-02
	808.714	6587.3	0.173434	0.42279	0.456868	1.94691	0.907767	1.93347	2.85099	1.29803	9.75E-03	3.40E-02	3.71E-02	3.065	2.86395	0.168233	2.76563	2.46874	2.04818	2.69654	2.09E-02
	811.889	6587.3	0.182172	0.400147	0.427601	1.99008	0.914326	1.92217	2.84561	1.30878	9.11E-03	3.31E-02	3.61E-02	3.06298	2.86778	0.171905	2.75711	2.48578	2.056	2.68169	1.94E-02
	815.063	6587.3	0.191271	0.378913	0.397135	2.03268	0.921935	1.90975	2.84009	1.31982	8.40E-03	3.24E-02	3.52E-02	3.06108	2.87138	0.175397	2.74844	2.50312	2.06437	2.6662	1.79E-02
	818.238	6587.3	0.200625	0.358361	0.364869	2.07614	0.92958	1.89721	2.83449	1.33102	7.70E-03	3.17E-02	3.42E-02	3.05923	2.87486	0.178925	2.73975	2.5205	2.07429	2.64913	1.63E-02
	821.413	6587.3	0.210583	0.338336	0.333644	2.11744	0.938522	1.88328	2.82882	1.34236	7.02E-03	3.11E-02	3.33E-02	3.05745	2.87822	0.182463	2.73103	2.53793	2.08524	2.63099	1.48E-02
	824.587	6587.3	0.220858	0.320223	0.30062	2.1583	0.948796	1.86792	2.82304	1.35393	6.32E-03	3.04E-02	3.24E-02	3.05566	2.88156	0.186045	2.72238	2.55523	2.09901	2.61011	1.33E-02
	827.762	6587.3	0.231857	0.3028	0.26937	2.19597	0.959765	1.85177	2.81718	1.36565	5.64E-03	2.98E-02	3.15E-02	3.05393	2.88481	0.189717	2.71389	2.57223	2.11543	2.58667	1.18E-02
	830.937	6587.3	0.243435	0.286005	0.238621	2.23194	0.97263	1.83364	2.81125	1.37751	4.98E-03	2.93E-02	3.06E-02	3.05236	2.88773	0.193121	2.7056	2.58881	2.13496	2.56027	1.04E-02
	834.111	6587.3	0.255722	0.269869	0.209214	2.26519	0.988103	1.81278	2.80526	1.38948	4.37E-03	2.89E-02	2.97E-02	3.05084	2.89057	0.196609	2.69769	2.60463	2.15924	2.5294	9.05E-03
	837.286	6587.3	0.269035	0.254649	0.183175	2.29314	1.00547	1.78994	2.79921	1.40158	3.80E-03	2.85E-02	2.88E-02	3.0494	2.89326	0.200052	2.69016	2.61969	2.18794	2.49438	7.84E-03
	840.46	6587.3	0.283164	0.240014	0.158927	2.31789	1.02665	1.76315	2.79311	1.41379	3.31E-03	2.82E-02	2.80E-02	3.04806	2.89576	0.203389	2.68319	2.63363	2.22328	2.45313	6.78E-03
	843.635	6587.3	0.298465	0.226508	0.138597	2.33643	1.05008	1.734	2.78696	1.42609	2.87E-03	2.81E-02	2.71E-02	3.04686	2.898	0.206421	2.67667	2.64666	2.26344	2.40737	5.85E-03
	846.81	6587.3	0.314806	0.213838	0.121254	2.3501	1.0769	1.70134	2.78074	1.43851	2.51E-03	2.79E-02	2.62E-02	3.04569	2.90017	0.209488	2.67068	2.65864	2.30972	2.35587	5.09E-03
	849.984	6587.3	0.332239	0.20105	0.107286	2.35943	1.10583	1.66647	2.77452	1.45096	2.22E-03	2.78E-02	2.54E-02	3.04458	2.90225	0.212431	2.66509	2.66982	2.35926	2.30137	4.46E-03
	853.159	6587.3	0.350655	0.190697	9.52E-02	2.36341	1.13797	1.62823	2.76817	1.46366	1.98E-03	2.78E-02	2.46E-02	3.04362	2.90403	0.214985	2.65986	2.68027	2.41456	2.24135	3.95E-03
	856.333	6587.3	0.370061	0.180338	8.57E-02	2.36387	1.17072	1.58929	2.76177	1.47646	1.76E-03	2.78E-02	2.37E-02	3.04268	2.90578	0.217506	2.65482	2.69037	2.47124	2.18004	3.53E-03
	859.508	6587.3	0.39037	0.170717	7.79E-02	2.36098	1.20516	1.54855	2.75532	1.48936	1.61E-03	2.79E-02	2.29E-02	3.04177	2.90745	0.219855	2.64983	2.70034	2.52893	2.11773	3.17E-03
	862.683	6587.3	0.411477	0.162346	7.14E-02	2.35474	1.24043	1.50684	2.74874	1.50253	1.47E-03	2.79E-02	2.21E-02	3.04084	2.90915	0.222212	2.64487	2.71027	2.58823	2.05375	2.88E-03
	865.857	6587.3	0.437058	0.152368	8.79E-02	2.32266	1.29042	1.45023	2.74245	1.5151	1.80E-03	2.83E-02	2.13E-02	3.04034	2.91013	0.223974	2.64291	2.71419	2.6739	1.9655	3.51E-03
	869.032	6587.3	0.455817	0.144589	0.122284	2.27731	1.33109	1.40431	2.73794	1.52413	2.54E-03	2.93E-02	2.11E-02	3.04151	2.90815	0.219919	NaN	NaN	NaN	NaN	NaN
	872.206	6587.3	0.461266	0.140068	0.121298	2.27737	1.32993	1.40185	2.73432	1.53135	2.54E-03	2.99E-02	2.17E-02	3.0431	2.90531	0.212507	NaN	NaN	NaN	NaN	NaN
	875.381	6587.3	0.466527	0.13562	0.119534	2.27832	1.32954	1.39863	2.73073	1.53855	2.56E-03	3.06E-02	2.22E-02	3.04456	2.90267	0.205681	NaN	NaN	NaN	NaN	NaN
	878.556	6587.3	0.472092	0.131512	0.118329	2.27807	1.32864	1.39594	2.72713	1.54573	2.55E-03	3.12E-02	2.27E-02	3.04594	2.90017	0.199218	NaN	NaN	NaN	NaN	NaN
	881.73	6587.3	0.477512	0.127675	0.116538	2.27827	1.32837	1.39263	2.72356	1.55289	2.55E-03	3.17E-02	2.32E-02	3.04723	2.89784	0.193231	NaN	NaN	NaN	NaN	NaN
	884.905	6587.3	0.483001	0.124036	0.114715	2.27825	1.32826	1.38917	2.71998	1.56003	2.55E-03	3.23E-02	2.37E-02	3.04845	2.89563	0.187511	NaN	NaN	NaN	NaN	NaN
	888.079	6587.3	0.488522	0.120538	0.112773	2.27817	1.32799	1.38591	2.71645	1.5671	2.55E-03	3.27E-02	2.41E-02	3.0496	2.89354	0.18215	NaN	NaN	NaN	NaN	NaN
	891.254	6587.3	0.494168	0.117157	0.110967	2.27771	1.32791	1.38245	2.7129	1.57421	2.53E-03	3.32E-02	2.45E-02	3.05068	2.89156	0.17707	NaN	NaN	NaN	NaN	NaN
	894.429	6587.3	0.499812	0.113799	0.109015	2.27737	1.32792	1.37894	2.70939	1.58123	2.52E-03	3.37E-02	2.49E-02	3.05172	2.88967	0.172168	NaN	NaN	NaN	NaN	NaN
	897.603	6587.3	0.505421	0.110941	0.106755	2.27688	1.32867	1.37466	2.70584	1.58831	2.51E-03	3.41E-02	2.53E-02	3.05269	2.88789	0.16763	NaN	NaN	NaN	NaN	NaN
	900.778	6587.3	0.511215	0.10802	0.104816	2.27595	1.32874	1.37112	2.70236	1.59529	2.49E-03	3.45E-02	2.57E-02	3.0536	2.88621	0.163313	NaN	NaN	NaN	NaN	NaN
	903.952	6587.3	0.517041	0.105284	0.102818	2.27486	1.32918	1.36721	2.69886	1.60227	2.47E-03	3.49E-02	2.60E-02	3.05449	2.88457	0.159046	NaN	NaN	NaN	NaN	NaN
	907.127	6587.3	0.522872	0.102585	0.100695	2.27385	1.32986	1.36308	2.69539	1.60922	2.45E-03	3.53E-02	2.64E-02	3.05532	2.88305	0.155112	NaN	NaN	NaN	NaN	NaN
	910.302	6587.3	0.528763	1.00E-01	9.86E-02	2.27268	1.33063	1.35887	2.69193	1.61614	2.43E-03	3.56E-02	2.67E-02	3.05612	2.88157	0.151275	NaN	NaN	NaN	NaN	NaN
	913.476	6587.3	0.534765	9.76E-02	9.66E-02	2.27097	1.33132	1.35476	2.68848	1.62304	2.40E-03	3.60E-02	2.70E-02	3.05688	2.88016	0.147584	NaN	NaN	NaN	NaN	NaN
	916.651	6587.3	0.540724	9.51E-02	9.44E-02	2.26972	1.3326	1.35006	2.68505	1.6299	2.39E-03	3.63E-02	2.72E-02	3.0576	2.87884	0.144141	NaN	NaN	NaN	NaN	NaN
	919.825	6587.3	0.546756	9.28E-02	9.23E-02	2.26811	1.33375	1.34552	2.68163	1.63674	2.37E-03	3.66E-02	2.75E-02	3.0583	2.87756	0.140772	NaN	NaN	NaN	NaN	NaN
	923	6587.3	0.552907	9.07E-02	9.04E-02	2.266	1.33488	1.34101	2.67822	1.64355	2.34E-03	3.69E-02	2.78E-02	3.05896	2.87633	0.137501	NaN	NaN	NaN	NaN	NaN
	723	6746.03	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.12E-02	4.69E-02	3.08644	2.82549	0.17219	2.8991	2.2018	1.84948	3.01213	3.75E-02
	726.175	6746.03	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.13E-02	4.75E-02	3.08704	2.82419	0.169606	2.89592	2.20817	1.84878	3.00965	3.75E-02
	729.349	6746.03	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.15E-02	4.79E-02	3.08757	2.82301	0.167107	2.89382	2.21236	1.84825	3.00809	3.75E-02
	732.524	6746.03	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.17E-02	4.84E-02	3.0882	2.82165	0.164459	2.89173	2.21654	1.84761	3.00664	3.75E-02
	735.698	6746.03	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.20E-02	4.90E-02	3.08897	2.82	0.16152	2.88909	2.22182	1.84685	3.00477	3.75E-02
	738.873	6746.03	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.24E-02	4.96E-02	3.0898	2.81821	0.158435	2.88666	2.22668	1.84601	3.00318	3.75E-02
	742.048	6746.03	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.28E-02	5.03E-02	3.09075	2.81621	0.155164	2.8844	2.23119	1.84539	3.00155	3.75E-02
	745.222	6746.03	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.32E-02	5.11E-02	3.09184	2.8139	0.151658	2.88204	2.23592	1.84466	2.99991	3.75E-02
	748.397	6746.03	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.37E-02	5.19E-02	3.09301	2.81144	0.148047	2.88023	2.23953	1.84403	2.99872	3.75E-02
	751.571	6746.03	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.42E-02	5.28E-02	3.09441	2.80854	0.144101	2.87801	2.24398	1.84345	2.99707	3.75E-02
	754.746	6746.03	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.49E-02	5.38E-02	3.09597	2.80531	0.139984	2.87616	2.24768	1.84268	2.99597	3.75E-02
	757.921	6746.03	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.56E-02	5.49E-02	3.09768	2.80177	0.135718	2.87466	2.25068	1.84216	2.99497	3.75E-02
	761.095	6746.03	NaN	NaN	NaN	NaN	0.769648	2.13484	2.92085	1.1583	1.64E-02	4.53E-02	5.45E-02	3.09664	2.80361	0.134985	2.87023	2.25953	1.84768	2.98498	3.76E-02
	764.27	6746.03	8.04E-02	0.816417	0.687736	1.41542	0.777374	2.1242	2.91717	1.16565	1.56E-02	4.46E-02	5.35E-02	3.09473	2.80713	0.135189	2.86471	2.27059	1.85847	2.97077	3.55E-02
	767.444	6746.03	8.40E-02	0.826328	0.637795	1.4519	0.784754	2.11422	2.91335	1.1733	1.44E-02	4.41E-02	5.27E-02	3.09302	2.81022	0.134885	2.85902	2.28195	1.87122	2.95522	3.26E-02
	770.619	6746.03	8.78E-02	0.832971	0.59127	1.48793	0.793372	2.10278	2.9094	1.18119	1.32E-02	4.37E-02	5.18E-02	3.09145	2.81305	0.13431	2.85317	2.29366	1.88472	2.93851	2.99E-02
	773.794	6746.03	9.38E-02	0.799057	0.591921	1.51522	0.813579	2.07876	2.90559	1.18881	1.33E-02	4.35E-02	5.06E-02	3.08988	2.81603	0.135786	2.84879	2.30242	1.92014	2.899	2.96E-02
	776.968	6746.03	NaN	NaN	NaN	NaN	0.84138	2.04755	2.90173	1.19653	1.28E-02	4.37E-02	4.94E-02	3.08879	2.81807	0.136669	2.84544	2.30912	1.9748	2.842	2.86E-02
	780.143	6746.03	NaN	NaN	NaN	NaN	0.860633	2.02499	2.89771	1.20458	1.21E-02	4.34E-02	4.82E-02	3.08711	2.8213	0.138822	2.84079	2.31842	2.0087	2.80548	2.66E-02
	783.317	6746.03	NaN	NaN	NaN	NaN	0.866678	2.01471	2.89344	1.21312	1.21E-02	4.24E-02	4.70E-02	3.08474	2.82586	0.14183	2.83413	2.33174	2.01165	2.79595	2.65E-02
	786.492	6746.03	NaN	NaN	NaN	NaN	0.869429	2.00758	2.88905	1.2219	1.20E-02	4.14E-02	4.58E-02	3.08237	2.83045	0.145032	2.82731	2.34538	2.01505	2.7858	2.65E-02
	789.667	6746.03	NaN	NaN	NaN	NaN	0.874107	1.99835	2.88452	1.23096	1.21E-02	4.03E-02	4.47E-02	3.07999	2.83502	0.148299	2.82019	2.35961	2.01819	2.77539	2.66E-02
	792.841	6746.03	0.133056	0.590562	0.542481	1.7339	0.879699	1.98837	2.87991	1.24019	1.18E-02	3.93E-02	4.36E-02	3.07771	2.83938	0.151599	2.81297	2.37407	2.02279	2.76443	2.58E-02
	796.016	6746.03	0.140199	0.558976	0.523396	1.77743	0.884887	1.97892	2.87518	1.24965	1.14E-02	3.84E-02	4.24E-02	3.07546	2.8437	0.155024	2.80559	2.38881	2.02843	2.75252	2.46E-02
	799.19	6746.03	0.147698	0.528971	0.50279	1.82054	0.890923	1.96854	2.87034	1.25931	1.09E-02	3.75E-02	4.14E-02	3.0733	2.84784	0.158414	2.79801	2.40398	2.03397	2.74056	2.35E-02
	802.365	6746.03	0.155455	0.50133	0.479461	1.86375	0.897214	1.95785	2.86539	1.26922	1.03E-02	3.66E-02	4.03E-02	3.07116	2.85193	0.161833	2.79024	2.41951	2.04008	2.72796	2.22E-02
	805.54	6746.03	0.163479	0.474445	0.454212	1.90786	0.903479	1.9471	2.86033	1.27933	9.75E-03	3.58E-02	3.93E-02	3.06907	2.8559	0.165263	2.78231	2.43539	2.04672	2.71471	2.09E-02
	808.714	6746.03	0.171878	0.448907	0.42779	1.95143	0.910104	1.93592	2.85516	1.28967	9.14E-03	3.50E-02	3.82E-02	3.06703	2.85977	0.168712	2.77423	2.45154	2.05404	2.70069	1.95E-02
	811.889	6746.03	0.18067	0.42499	0.400246	1.99409	0.917263	1.92412	2.8499	1.30021	8.52E-03	3.42E-02	3.72E-02	3.06503	2.86356	0.172234	2.76603	2.46793	2.0621	2.68584	1.81E-02
	815.063	6746.03	0.189818	0.402167	0.371458	2.03656	0.924546	1.91211	2.84453	1.31095	7.87E-03	3.34E-02	3.62E-02	3.06306	2.86729	0.175833	2.75776	2.48449	2.07153	2.66958	1.67E-02
	818.238	6746.03	0.199252	0.379947	0.341015	2.07979	0.932993	1.89886	2.83906	1.32188	7.21E-03	3.27E-02	3.53E-02	3.06116	2.87087	0.179398	2.74944	2.50113	2.08229	2.65194	1.52E-02
	821.413	6746.03	0.209311	0.359336	0.31133	2.12002	0.941949	1.88501	2.8335	1.333	6.54E-03	3.20E-02	3.43E-02	3.05931	2.87437	0.18301	2.74111	2.51779	2.09473	2.63263	1.37E-02
	824.587	6746.03	0.219729	0.339216	0.280564	2.16049	0.952789	1.86918	2.82787	1.34425	5.91E-03	3.14E-02	3.34E-02	3.05752	2.87774	0.186658	2.73288	2.53424	2.10957	2.61097	1.23E-02
	827.762	6746.03	0.230801	0.32034	0.250739	2.19812	0.964799	1.85209	2.82215	1.35569	5.27E-03	3.08E-02	3.24E-02	3.05579	2.88097	0.190225	2.72479	2.55043	2.12744	2.5864	1.10E-02
	830.937	6746.03	0.24265	0.302587	0.222682	2.23208	0.978211	1.83349	2.81633	1.36734	4.63E-03	3.03E-02	3.15E-02	3.0542	2.88395	0.19366	2.71687	2.56627	2.14882	2.55845	9.60E-03
	834.111	6746.03	0.255142	0.28548	0.195391	2.26399	0.994611	1.81181	2.81049	1.37901	4.07E-03	2.99E-02	3.06E-02	3.05266	2.88683	0.197188	2.70938	2.58125	2.1749	2.52608	8.39E-03
	837.286	6746.03	0.268558	0.269123	0.170718	2.2916	1.01385	1.78717	2.80459	1.39082	3.57E-03	2.95E-02	2.97E-02	3.05118	2.88961	0.200701	2.7023	2.59539	2.20633	2.48867	7.30E-03
	840.46	6746.03	0.283003	0.253764	0.149182	2.31405	1.03551	1.76	2.79863	1.40275	3.12E-03	2.93E-02	2.88E-02	3.04984	2.89211	0.203981	2.69566	2.60868	2.24304	2.4463	6.32E-03
	843.635	6746.03	0.298454	0.239175	0.130482	2.33189	1.0603	1.72958	2.7926	1.41481	2.72E-03	2.91E-02	2.79E-02	3.04858	2.89447	0.207191	2.68956	2.62089	2.28584	2.3982	5.51E-03
	846.81	6746.03	0.31499	0.225515	0.114992	2.3445	1.08779	1.69634	2.78652	1.42695	2.39E-03	2.90E-02	2.70E-02	3.04745	2.89659	0.210124	2.6838	2.63241	2.33263	2.34636	4.81E-03
	849.984	6746.03	0.332553	0.212774	0.102211	2.35246	1.11736	1.66091	2.78039	1.43922	2.12E-03	2.89E-02	2.61E-02	3.04636	2.89863	0.213008	2.67842	2.64315	2.38388	2.2903	4.24E-03
	853.159	6746.03	0.350885	0.202361	9.15E-02	2.3553	1.14954	1.6227	2.77413	1.45174	1.89E-03	2.88E-02	2.53E-02	3.0453	2.9006	0.215845	2.67325	2.6535	2.43905	2.23044	3.76E-03
	856.333	6746.03	0.370516	0.189932	8.28E-02	2.35673	1.18236	1.58386	2.76793	1.46414	1.72E-03	2.89E-02	2.44E-02	3.04437	2.90232	0.218139	2.66841	2.66319	2.49494	2.17006	3.40E-03
	859.508	6746.03	0.390861	0.179815	7.57E-02	2.35367	1.21665	1.54336	2.76158	1.47684	1.56E-03	2.89E-02	2.36E-02	3.04345	2.90403	0.220453	2.66355	2.67289	2.55293	2.10755	3.07E-03
	862.683	6746.03	0.412014	0.170251	6.96E-02	2.34813	1.25121	1.50253	2.75517	1.48965	1.43E-03	2.90E-02	2.28E-02	3.04253	2.90571	0.222685	2.65883	2.68234	2.61252	2.04347	2.84E-03
	865.857	6746.03	0.434007	0.161491	6.47E-02	2.33985	1.28662	1.46073	2.74868	1.50263	1.33E-03	2.90E-02	2.20E-02	3.04162	2.90738	0.224846	2.65388	2.69224	2.66955	1.98175	2.58E-03
	869.032	6746.03	0.462988	0.151086	9.89E-02	2.28699	1.34782	1.39275	2.7426	1.5148	2.03E-03	2.96E-02	2.10E-02	3.04134	2.90801	0.226395	2.65389	2.69221	2.77396	1.87604	3.90E-03
	872.206	6746.03	0.471189	0.145894	0.105265	2.27765	1.35505	1.38158	2.73882	1.52236	2.19E-03	3.04E-02	2.14E-02	3.04293	2.9052	0.219417	NaN	NaN	NaN	NaN	NaN
	875.381	6746.03	0.476775	0.141337	0.104353	2.27754	1.35416	1.37886	2.73522	1.52955	2.20E-03	3.11E-02	2.20E-02	3.04453	2.90232	0.212041	NaN	NaN	NaN	NaN	NaN
